result_id,study,outer_id,inner_id,outer_family,outer_label,outer_model_kind,block_bits,dimension,minimum_distance,step_bits,state_bits,persistence_exponent,persistence_offset,map_tag,message_exponent,message_bits,output_bits,outer_rows,epochs_per_region,bad_weight,distance_target,occupation_min,occupation_max,coverage_kind,result_class,arithmetic,margin_bits,margin_bits_text,failure_upper_text,dominant_weight,dominant_witness_at_grid_edge,comparison_eligible,source_path,source_sha256,transfer_review_status,source_locator,notes
c93f93131d8f941fc70bf6f9,rm2sub_t64_matched_persistence_family_curve,random-b512-k256-random-ensemble-expectation,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [512,256] reused",random_ensemble_expectation,512,256,,64,14,20.0,2.0,family-scan-selected,18,262144,524288,1024,16,52428,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,137.64690456158593,,,54,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-152,
0e0d03bb7ee48bae6756a876,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,14,20.0,2.0,family-scan-selected,18,262144,524288,8192,128,52428,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,3.3121926939172264,,,7,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-128,
0eb0a8c356bbefe7f626a021,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,14,20.0,2.0,family-scan-selected,18,262144,524288,65536,1024,52428,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-14.705205265439764,,,1,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-95,
ac4e1a57df793dca603d6c37,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,14,20.0,2.0,family-scan-selected,18,262144,524288,4096,64,52428,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,12.260369333051583,,,16,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-75,
d5fa4f3f4e7cf5aac21785de,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,14,20.0,2.0,family-scan-selected,18,262144,524288,16384,256,52428,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.6066495734431405,,,8,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-66,
c872af206de59143764edd86,rm2sub_t64_matched_persistence_family_curve,rm-b512-k256-fixed-exact-spectrum,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,rm,"RM(4,9) [512,256,32] exact",fixed_exact_spectrum,512,256,32,64,14,20.0,2.0,family-scan-selected,18,262144,524288,1024,16,52428,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,40.55710800205203,,,32,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-82,
5dc1ee26277e504954e3a23d,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s14-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,14,20.0,2.0,family-scan-selected,18,262144,524288,65536,1024,52428,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.890532638893487,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-55,
a6b9f1c28a58acccc9560027,rm2sub_t64_matched_persistence_family_curve,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,8192,128,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,33.082984644743306,,,22,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-43,
6660143c1fdf1530922679b0,rm2sub_t64_matched_persistence_family_curve,bch-b32-k16-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,32768,512,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.2515011786111727,,,8,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-24,
c1b70c1169e753d6065cdca0,rm2sub_t64_matched_persistence_family_curve,bch-b64-k32-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,bch,"Philips shortened-XBCH [64,32,12] exact",fixed_exact_spectrum,64,32,12,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,16384,256,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,10.956876554016963,,,12,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-34,
38e13b14ee56c00930616858,rm2sub_t64_matched_persistence_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,131072,2048,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.9836024512460126,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-13,
4d3344a1461163a44347cfb3,rm2sub_t64_matched_persistence_family_curve,random-b1024-k512-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [1024,512] reused",random_ensemble_expectation,1024,512,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,1024,16,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,289.5980945846916,,,108,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-159,
5bca3303e5baf72074d8913c,rm2sub_t64_matched_persistence_family_curve,random-b128-k64-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [128,64] reused",random_ensemble_expectation,128,64,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,8192,128,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,21.98514120178002,,,13,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-138,
06e89c313c9ed2960c2babb8,rm2sub_t64_matched_persistence_family_curve,random-b16-k8-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [16,8] reused",random_ensemble_expectation,16,8,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,65536,1024,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-13.007186807819593,,,2,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-108,
977342295cacc7e9222da57a,rm2sub_t64_matched_persistence_family_curve,random-b256-k128-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [256,128] reused",random_ensemble_expectation,256,128,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,4096,64,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,60.693324792592875,,,26,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-146,
82f967136db462508ff4f2e6,rm2sub_t64_matched_persistence_family_curve,random-b32-k16-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [32,16] reused",random_ensemble_expectation,32,16,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,32768,512,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-7.757782432837914,,,3,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-119,
c7e0855bd4d4a4529ec91ecd,rm2sub_t64_matched_persistence_family_curve,random-b512-k256-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [512,256] reused",random_ensemble_expectation,512,256,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,2048,32,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,137.35167375940895,,,53,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-153,
ee8a9085e9f2f243762e79a6,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,16384,256,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,2.332783949522897,,,7,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-129,
4ec16e5e8cc4a823a88c7593,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,131072,2048,104857,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-15.702858903259598,,,1,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-96,
c5c477c0874e0ba818d77c8e,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,8192,128,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,11.364640415195751,,,16,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-76,
0757209e966bd6d23e621563,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,32768,512,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,3.2515011786111727,,,8,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-67,
3f22bcafcd7ab863270b2694,rm2sub_t64_matched_persistence_family_curve,rm-b512-k256-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,rm,"RM(4,9) [512,256,32] exact",fixed_exact_spectrum,512,256,32,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,2048,32,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,39.80773822955745,,,32,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-83,
e8084a9825304f78df4935d6,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s15-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,15,21.0,2.0,family-scan-selected,19,524288,1048576,131072,2048,104857,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-0.9836024512460126,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-56,
f5b23f1e894779fa291b7c35,rm2sub_t64_matched_persistence_family_curve,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,16384,256,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,32.33784925772823,,,22,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-44,
672b5dec793a367eedf53831,rm2sub_t64_matched_persistence_family_curve,bch-b32-k16-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,65536,1024,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,2.846364061588874,,,8,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-25,
b149d9ee2bc305eb549828f9,rm2sub_t64_matched_persistence_family_curve,bch-b64-k32-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"Philips shortened-XBCH [64,32,12] exact",fixed_exact_spectrum,64,32,12,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,32768,512,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,10.089313973984618,,,12,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-35,
6fb6629b3d2c14e713ba6bae,rm2sub_t64_matched_persistence_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,262144,4096,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-1.091660095885132,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-14,
d38c4a21f7a715397db1f8dc,rm2sub_t64_matched_persistence_family_curve,random-b1024-k512-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [1024,512] reused",random_ensemble_expectation,1024,512,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,2048,32,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,289.7344656226655,,,107,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-160,
338448d0c7479f0cdca82bf3,rm2sub_t64_matched_persistence_family_curve,random-b128-k64-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [128,64] reused",random_ensemble_expectation,128,64,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,16384,256,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,21.01743400244646,,,13,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-139,
d7a707faa778a7f714dd608d,rm2sub_t64_matched_persistence_family_curve,random-b16-k8-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [16,8] reused",random_ensemble_expectation,16,8,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,131072,2048,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-14.012735425688177,,,2,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-109,
6305a5853a98936361fef3f3,rm2sub_t64_matched_persistence_family_curve,random-b256-k128-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [256,128] reused",random_ensemble_expectation,256,128,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,8192,128,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,59.817348838763635,,,26,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-147,
131c9ce133c4ac34608759c4,rm2sub_t64_matched_persistence_family_curve,random-b32-k16-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [32,16] reused",random_ensemble_expectation,32,16,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,65536,1024,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-8.754834901505763,,,3,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-120,
cdf984add87b04e86c02ba3a,rm2sub_t64_matched_persistence_family_curve,random-b512-k256-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [512,256] reused",random_ensemble_expectation,512,256,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,4096,64,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,136.7611125101666,,,53,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-154,
450eca0766cf74f7e040d31a,rm2sub_t64_matched_persistence_family_curve,random-b64-k32-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [64,32] reused",random_ensemble_expectation,64,32,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,32768,512,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,1.3431757816439551,,,7,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-130,
be9332cfc1d552d6e520bed4,rm2sub_t64_matched_persistence_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,262144,4096,209715,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-16.72188882236423,,,1,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-97,
43b133c4591ba24ef9e2bd75,rm2sub_t64_matched_persistence_family_curve,rm-b128-k64-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,rm,"RM(3,7) [128,64,16] exact",fixed_exact_spectrum,128,64,16,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,16384,256,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,10.41483512781367,,,16,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-77,
ef0a6dda5b18fc8d8b84f2db,rm2sub_t64_matched_persistence_family_curve,rm-b32-k16-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,rm,"RM(2,5) [32,16,8] exact",fixed_exact_spectrum,32,16,8,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,65536,1024,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,2.846364061588874,,,8,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-68,
73a11158a99d06a0934a88f5,rm2sub_t64_matched_persistence_family_curve,rm-b512-k256-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,rm,"RM(4,9) [512,256,32] exact",fixed_exact_spectrum,512,256,32,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,4096,64,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,38.94054218373622,,,32,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-84,
a1c65dcdf6925763d3fcf7ad,rm2sub_t64_matched_persistence_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,16,22.0,2.0,family-scan-selected,20,1048576,2097152,262144,4096,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,-1.091660095885132,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_matched.csv,25ab6a5d0a055bea2c2304b2e4591745e3ee6c4e01edac241979fad8baa04b84,historical_pending_review,csv-line-57,
38481c57e51167c21cdbce58,rm2sub_t64_s16_bch128_k20_crosscheck,bch-b128-k64-fixed-exact-spectrum,rm2sub-t64-s16-crosscheck-selected-a16-kd6-k40,bch,"extended BCH [128,64,22] exact",fixed_exact_spectrum,128,64,22,64,16,22.0,2.0,crosscheck-selected,20,1048576,2097152,16384,256,209715,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,32.33784925772823,,,22,,0,small_k_replay/rm2sub_t64_s16_bch128_k20_crosscheck.csv,7d8f8d888fc8cc04aff940902560ccbf42260c20e0cbc339fd0295b7587027ed,historical_pending_review,csv-line-4,
bf67891e3bf356ad5163f613,rm2sub_t64_s16_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,16,22.0,14.0,family-scan-selected,8,256,512,64,1,51,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,14.264879127999752,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_s16.csv,40ea6dfb712c3d2d2b425d29236713256c65e90058df07d0d97d9e465d0a0092,historical_pending_review,csv-line-2,
00c4b112e30b3349fcc5107d,rm2sub_t64_s16_family_curve,random-b8-k4-random-ensemble-expectation,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,random,"random full-rank [8,4] reused",random_ensemble_expectation,8,4,,64,16,22.0,14.0,family-scan-selected,8,256,512,64,1,51,0.1,1,1,single_occupation,reference,nearest_binary64_diagnostic,-5.158178928650052,,,1,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_s16.csv,40ea6dfb712c3d2d2b425d29236713256c65e90058df07d0d97d9e465d0a0092,historical_pending_review,csv-line-85,
e09a666b5029cbab82bbd86d,rm2sub_t64_s16_family_curve,rm-b8-k4-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,rm,"RM(1,3) [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,16,22.0,14.0,family-scan-selected,8,256,512,64,1,51,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,14.264879127999752,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_s16.csv,40ea6dfb712c3d2d2b425d29236713256c65e90058df07d0d97d9e465d0a0092,historical_pending_review,csv-line-45,
5522d9e7e008747444a18d0c,rm2sub_t64_s16_family_curve,bch-b8-k4-fixed-exact-spectrum,rm2sub-t64-s16-family-scan-selected-anone-kdnone-k4none,bch,"extended BCH [8,4,4] exact",fixed_exact_spectrum,8,4,4,64,16,22.0,13.0,family-scan-selected,9,512,1024,128,2,102,0.1,1,1,single_occupation,diagnostic,nearest_binary64_diagnostic,9.379530003173864,,,4,,0,small_k_replay/rate_half_family_k_margin_d100_rm2sub_t64_s16.csv,40ea6dfb712c3d2d2b425d29236713256c65e90058df07d0d97d9e465d0a0092,historical_pending_review,csv-line-3,
